Vibriophage_1.255.O._10N.286.45.F1_72	12fd126c1630e40b3559598cc33a6dc2	303	ProDom	PD034665	TAIL TUBE GP19 MONOMER STRUCTURAL GP19-LIKE GP19V GP54 SEQUENCING DIRECT	64	190	2.0E-5	T	28-04-2016
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	SUPERFAMILY	SSF51294		514	544	8.97E-13	T	28-04-2016	IPR028992	Hedgehog/Intein (Hint) domain		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	SUPERFAMILY	SSF51294		211	322	8.97E-13	T	28-04-2016	IPR028992	Hedgehog/Intein (Hint) domain		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	SUPERFAMILY	SSF55608		399	498	2.15E-15	T	28-04-2016	IPR027434	Homing endonuclease	GO:0004519	
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	Gene3D	G3DSA:3.10.28.10		403	494	1.0E-14	T	28-04-2016	IPR027434	Homing endonuclease	GO:0004519	
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	Gene3D	G3DSA:2.170.16.10		207	298	2.0E-8	T	28-04-2016	IPR028992	Hedgehog/Intein (Hint) domain		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	Gene3D	G3DSA:2.170.16.10		495	544	2.0E-8	T	28-04-2016	IPR028992	Hedgehog/Intein (Hint) domain		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	Pfam	PF14528	LAGLIDADG-like domain	416	478	8.0E-7	T	28-04-2016	IPR004860	Homing endonuclease, LAGLIDADG	GO:0004519	
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	SUPERFAMILY	SSF52540		620	749	3.85E-9	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	SUPERFAMILY	SSF52540		544	580	3.85E-9	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.255.O._10N.286.45.F1_169	c6aee93dd5b0907f749b5e463f269ba4	805	ProSiteProfiles	PS50819	Intein DOD-type homing endonuclease domain profile.	319	456	15.459	T	28-04-2016	IPR004042	Intein DOD homing endonuclease	GO:0004519	
