Vibriophage_1.202.O._10N.222.45.E8_31	a697485f6eedb66500b4146012042c17	196	SUPERFAMILY	SSF53955		39	194	2.35E-47	T	28-04-2016	IPR023346	Lysozyme-like domain		
Vibriophage_1.202.O._10N.222.45.E8_31	a697485f6eedb66500b4146012042c17	196	PANTHER	PTHR38107		44	194	2.9E-40	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_31	a697485f6eedb66500b4146012042c17	196	PANTHER	PTHR38107:SF1		44	194	2.9E-40	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_31	a697485f6eedb66500b4146012042c17	196	Gene3D	G3DSA:1.10.530.40		47	194	8.3E-44	T	28-04-2016	IPR023347	Lysozyme domain	GO:0003796	
Vibriophage_1.202.O._10N.222.45.E8_31	a697485f6eedb66500b4146012042c17	196	Pfam	PF00959	Phage lysozyme	75	185	2.3E-16	T	28-04-2016	IPR002196	Glycoside hydrolase, family 24	GO:0003796|GO:0009253|GO:0016998	
Vibriophage_1.202.O._10N.222.45.E8_30	96ea8da4e388d3cde6dc2d30fa09edde	69	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	7	26	-	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_30	96ea8da4e388d3cde6dc2d30fa09edde	69	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	30	49	-	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_15	b8d40b49a5853626f4cbe1c1f384e20f	644	Coils	Coil		511	531	-	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_21	d7a084845fdbbbe3ccb71ec30c6fa8a2	292	Pfam	PF05929	Phage capsid scaffolding protein (GPO) serine peptidase	6	143	2.4E-46	T	28-04-2016	IPR009228	Capsid scaffolding protein GpO	GO:0019069	
Vibriophage_1.202.O._10N.222.45.E8_29	05bf92da716ea993fd99b3da30bd2bd6	68	PANTHER	PTHR38777		1	68	2.1E-12	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_29	05bf92da716ea993fd99b3da30bd2bd6	68	PANTHER	PTHR38777:SF1		1	68	2.1E-12	T	28-04-2016
Vibriophage_1.202.O._10N.222.45.E8_29	05bf92da716ea993fd99b3da30bd2bd6	68	ProSiteProfiles	PS51128	Prokaryotic dksA C4-type zinc finger profiles.	7	68	11.859	T	28-04-2016	IPR000962	Zinc finger, DksA/TraR C4-type	GO:0008270	
