Vibriophage_1.028.O._10N.286.45.B6_27	64bbe942a73d1f2afeb90f22ecc7e32a	530	Pfam	PF03237	Terminase-like family	42	408	3.6E-12	T	28-04-2016	IPR004921	Terminase, large subunit		
Vibriophage_1.028.O._10N.286.45.B6_27	64bbe942a73d1f2afeb90f22ecc7e32a	530	PIRSF	PIRSF007056		2	526	6.5E-228	T	28-04-2016	IPR012036	Bacteriophage Mu, Gp28		
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	Gene3D	G3DSA:3.40.50.300		105	219	4.6E-9	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	SUPERFAMILY	SSF52540		106	308	9.94E-12	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	Pfam	PF09077	Mu B transposition protein, C terminal	236	311	1.4E-25	T	28-04-2016	IPR009084	B transposition protein, C-terminal	GO:0003677|GO:0006313	
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	SUPERFAMILY	SSF47681		235	314	9.42E-26	T	28-04-2016	IPR009084	B transposition protein, C-terminal	GO:0003677|GO:0006313	
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	SUPERFAMILY	SSF47413		21	71	3.87E-5	T	28-04-2016	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	Gene3D	G3DSA:1.10.1180.10		235	314	2.6E-28	T	28-04-2016	IPR009084	B transposition protein, C-terminal	GO:0003677|GO:0006313	
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	Gene3D	G3DSA:1.10.260.40		20	72	2.0E-5	T	28-04-2016	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_4	5728a94f7765758e8db651002768ec28	315	Pfam	PF13401	AAA domain	105	221	5.4E-16	T	28-04-2016	IPR003593	AAA+ ATPase domain		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	SUPERFAMILY	SSF46689		168	241	6.99E-22	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Gene3D	G3DSA:3.30.420.10		243	478	1.0E-84	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	SUPERFAMILY	SSF53098		253	471	4.8E-78	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Gene3D	G3DSA:1.10.10.10		2	64	4.8E-9	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	SUPERFAMILY	SSF46689		69	162	3.05E-27	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Gene3D	G3DSA:1.10.10.60		168	240	3.7E-26	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	ProSiteProfiles	PS51702	Mu-type HTH domain profile.	1	60	16.535	T	28-04-2016	IPR003314	Mu-type HTH domain	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	SUPERFAMILY	SSF46955		2	64	1.1E-5	T	28-04-2016	IPR009061	Putative DNA-binding domain		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Pfam	PF02914	Bacteriophage Mu transposase	251	464	1.2E-108	T	28-04-2016	IPR004189	Bacteriophage Mu, transposase	GO:0003677|GO:0004803|GO:0006313|GO:0015074	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	SUPERFAMILY	SSF50610		474	551	5.49E-20	T	28-04-2016	IPR009004	Transposase, Mu, C-terminal		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Pfam	PF09039	Mu DNA binding, I gamma subdomain	139	250	6.8E-38	T	28-04-2016	IPR015126	Mu DNA binding, I gamma subdomain		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	ProDom	PD223702	DNA TRANSPOSASE DNA-BINDING TRANSPOSABLE INTEGRATION ELEMENT RECOMBINATION TRANSPOSASE EXCISION TRANSPOSITION	259	471	1.0E-111	T	28-04-2016
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Gene3D	G3DSA:2.30.30.130		484	551	7.2E-25	T	28-04-2016	IPR009004	Transposase, Mu, C-terminal		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Pfam	PF09299	Mu transposase, C-terminal	479	548	6.4E-14	T	28-04-2016	IPR015378	Transposase-like, Mu, C-terminal		
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Gene3D	G3DSA:1.10.10.60		70	163	6.5E-31	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_3	95e1349d2e085ca750499345c1f2b441	655	Coils	Coil		648	655	-	T	28-04-2016
Vibriophage_1.028.O._10N.286.45.B6_24	cd91e92ea06c6c544f0749825906ab8a	100	ProDom	PD283729	GP25 PHAGE SO2675 MEMBRANE MU-LIKE TRANSMEMBRANE HI1498 ECS4966	9	94	2.0E-25	T	28-04-2016	IPR020269	Bacteriophage Mu, Gp25		
Vibriophage_1.028.O._10N.286.45.B6_24	cd91e92ea06c6c544f0749825906ab8a	100	Pfam	PF10805	Protein of unknown function (DUF2730)	4	97	9.7E-30	T	28-04-2016	IPR020269	Bacteriophage Mu, Gp25		
Vibriophage_1.028.O._10N.286.45.B6_24	cd91e92ea06c6c544f0749825906ab8a	100	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	10	32	-	T	28-04-2016
Vibriophage_1.028.O._10N.286.45.B6_24	cd91e92ea06c6c544f0749825906ab8a	100	Coils	Coil		60	80	-	T	28-04-2016
Vibriophage_1.028.O._10N.286.45.B6_18	435588512d225d1995606e9e8ef0e696	132	SUPERFAMILY	SSF46689		30	122	4.48E-22	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.028.O._10N.286.45.B6_18	435588512d225d1995606e9e8ef0e696	132	Gene3D	G3DSA:1.10.10.60		77	132	1.7E-21	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
