Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Gene3D	G3DSA:1.10.287.690		310	348	1.7E-9	T	28-04-2016
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Coils	Coil		532	533	-	T	28-04-2016
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Gene3D	G3DSA:3.30.420.10		20	151	1.4E-8	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Gene3D	G3DSA:3.90.1600.10		398	484	1.4E-23	T	28-04-2016	IPR023211	DNA polymerase, palm domain		KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Gene3D	G3DSA:3.90.1600.10		172	223	1.4E-23	T	28-04-2016	IPR023211	DNA polymerase, palm domain		KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	333	345	9.2E-5	T	28-04-2016	IPR006172	DNA-directed DNA polymerase, family B	GO:0000166|GO:0003676|GO:0003887	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	423	431	9.2E-5	T	28-04-2016	IPR006172	DNA-directed DNA polymerase, family B	GO:0000166|GO:0003676|GO:0003887	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	PRINTS	PR00106	DNA-directed DNA-polymerase family B signature	207	220	9.2E-5	T	28-04-2016	IPR006172	DNA-directed DNA polymerase, family B	GO:0000166|GO:0003676|GO:0003887	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	Pfam	PF03175	DNA polymerase type B, organellar and viral	103	357	4.2E-35	T	28-04-2016	IPR004868	DNA-directed DNA polymerase, family B, mitochondria/virus	GO:0000166|GO:0003677|GO:0003887|GO:0006260|GO:0008408	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	SUPERFAMILY	SSF56672		173	483	1.17E-44	T	28-04-2016
Vibriophage_1.249.B._10N.261.55.B9_5	4dd91d405571a019fb1f70c5de8c7f36	533	SUPERFAMILY	SSF53098		2	152	5.96E-18	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.249.B._10N.261.55.B9_22	69707b5fe595a834284ea91bb02d8017	46	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	22	-	T	28-04-2016
Vibriophage_1.249.B._10N.261.55.B9_12	2293e85c6cf5302125b8c90f936134bb	127	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	106	125	-	T	28-04-2016
Vibriophage_1.249.B._10N.261.55.B9_8	9e7204048f634ed84c92708895a8ddd9	166	Gene3D	G3DSA:3.40.50.300		63	134	1.1E-4	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.249.B._10N.261.55.B9_8	9e7204048f634ed84c92708895a8ddd9	166	Gene3D	G3DSA:3.40.50.300		1	40	6.6E-7	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.249.B._10N.261.55.B9_8	9e7204048f634ed84c92708895a8ddd9	166	SUPERFAMILY	SSF52540		3	139	3.8E-16	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.249.B._10N.261.55.B9_8	9e7204048f634ed84c92708895a8ddd9	166	Pfam	PF01935	Domain of unknown function DUF87	3	40	1.3E-5	T	28-04-2016	IPR002789	Domain of unknown function DUF87		
Vibriophage_1.249.B._10N.261.55.B9_18	36ac7d64fe12bae8a0970716ce119642	475	Gene3D	G3DSA:3.40.50.1110		47	285	3.6E-15	T	28-04-2016	IPR013830	SGNH hydrolase-type esterase domain		
