Vibriophage_1.134.O._10N.222.52.B8_49	3f010bd7c76884c67d997121860e24e5	142	ProDom	PD033929	YBCN ECS1616 SIMILAR 5'REGION ORF151 RUSA LAMBDOID DLP12 BACTERIOPHAGE PROPHAGE	17	141	7.0E-14	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_49	3f010bd7c76884c67d997121860e24e5	142	Gene3D	G3DSA:1.10.3790.10		15	134	1.0E-19	T	28-04-2016	IPR008711	Recombinase NinB		
Vibriophage_1.134.O._10N.222.52.B8_49	3f010bd7c76884c67d997121860e24e5	142	Pfam	PF05772	NinB protein	20	125	2.0E-6	T	28-04-2016	IPR008711	Recombinase NinB		
Vibriophage_1.134.O._10N.222.52.B8_49	3f010bd7c76884c67d997121860e24e5	142	SUPERFAMILY	SSF103370		25	129	1.06E-13	T	28-04-2016	IPR008711	Recombinase NinB		
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	Gene3D	G3DSA:3.40.80.10		2	137	9.3E-40	T	28-04-2016	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	SUPERFAMILY	SSF55846		2	137	1.96E-35	T	28-04-2016	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	Pfam	PF01510	N-acetylmuramoyl-L-alanine amidase	2	126	2.5E-15	T	28-04-2016	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	SMART	SM00701	Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.	1	120	6.2E-4	T	28-04-2016	IPR006619	Peptidoglycan recognition protein family domain, metazoa/bacteria	GO:0008270|GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	SMART	SM00644		1	127	3.8E-4	T	28-04-2016	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	PANTHER	PTHR11022:SF41		2	137	1.9E-20	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_24	b85d303d0295be3dc6bb723f119ca74b	139	PANTHER	PTHR11022		2	137	1.9E-20	T	28-04-2016	IPR015510	Peptidoglycan recognition protein	GO:0008745|GO:0009253	
Vibriophage_1.134.O._10N.222.52.B8_33	ca369358ce167e8fa3a090b4da954c2c	95	ProDom	PD029230	GPA 5'REGION GP83 ORF83 GENE GP45 BACTERIOPHAGE SIMILAR ORF4	11	74	3.0E-4	T	28-04-2016	IPR020284	Protein of unknown function CP83		
Vibriophage_1.134.O._10N.222.52.B8_21	53cf48c023891c92012862933e516d65	737	SUPERFAMILY	SSF51126		216	382	3.96E-7	T	28-04-2016	IPR011050	Pectin lyase fold/virulence factor		
Vibriophage_1.134.O._10N.222.52.B8_21	53cf48c023891c92012862933e516d65	737	SUPERFAMILY	SSF51126		432	601	3.96E-7	T	28-04-2016	IPR011050	Pectin lyase fold/virulence factor		
Vibriophage_1.134.O._10N.222.52.B8_21	53cf48c023891c92012862933e516d65	737	Pfam	PF12708	Pectate lyase superfamily protein	216	290	2.8E-7	T	28-04-2016	IPR024535	Pectate lyase superfamily protein		
Vibriophage_1.134.O._10N.222.52.B8_21	53cf48c023891c92012862933e516d65	737	Gene3D	G3DSA:2.160.20.10		216	301	2.1E-8	T	28-04-2016	IPR012334	Pectin lyase fold		
Vibriophage_1.134.O._10N.222.52.B8_21	53cf48c023891c92012862933e516d65	737	Gene3D	G3DSA:2.160.20.10		377	642	2.1E-8	T	28-04-2016	IPR012334	Pectin lyase fold		
Vibriophage_1.134.O._10N.222.52.B8_27	b7678e4b31f20073c6fa42dd99151050	47	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	28	46	-	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_2	1c6acfea3010c7929eb7c01e881da827	413	PANTHER	PTHR39184:SF1		1	411	4.9E-62	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_2	1c6acfea3010c7929eb7c01e881da827	413	TIGRFAM	TIGR01547	phage_term_2: phage terminase, large subunit, PBSX family	28	400	2.1E-60	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.134.O._10N.222.52.B8_2	1c6acfea3010c7929eb7c01e881da827	413	PANTHER	PTHR39184		1	411	4.9E-62	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_2	1c6acfea3010c7929eb7c01e881da827	413	Pfam	PF04466	Phage terminase large subunit	27	397	3.7E-83	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.134.O._10N.222.52.B8_44	3162fb056be0a23acf0d894a8fd5bdbb	281	SMART	SM00507	HNH nucleases	8	60	3.8E-6	T	28-04-2016	IPR003615	HNH nuclease		
Vibriophage_1.134.O._10N.222.52.B8_44	3162fb056be0a23acf0d894a8fd5bdbb	281	Pfam	PF04383	KilA-N domain	109	195	5.5E-5	T	28-04-2016	IPR018004	KilA, N-terminal/APSES-type HTH, DNA-binding		
Vibriophage_1.134.O._10N.222.52.B8_44	3162fb056be0a23acf0d894a8fd5bdbb	281	Pfam	PF01844	HNH endonuclease	21	64	1.2E-8	T	28-04-2016	IPR002711	HNH endonuclease	GO:0003676|GO:0004519	
Vibriophage_1.134.O._10N.222.52.B8_53	324ba2933993c3ecfe7ba26fa11fed7f	224	Gene3D	G3DSA:1.10.10.10		8	63	1.4E-4	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.134.O._10N.222.52.B8_53	324ba2933993c3ecfe7ba26fa11fed7f	224	Gene3D	G3DSA:1.10.10.10		156	201	0.001	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.134.O._10N.222.52.B8_30	ba0e3a47bd9701700a6a5619461351bb	54	Coils	Coil		27	47	-	T	28-04-2016
Vibriophage_1.134.O._10N.222.52.B8_4	bc2ceff837fb50feed021574b5e2d916	362	PIRSF	PIRSF034565		6	362	9.6E-72	T	28-04-2016	IPR017029	Putative phage head morphogenesis protein		
