Vibriophage_1.276.O._10N.286.54.E4_31	5034f24961b6dcce8a84299b37ef69fa	1069	Coils	Coil		1036	1056	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_31	5034f24961b6dcce8a84299b37ef69fa	1069	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	48	70	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_31	5034f24961b6dcce8a84299b37ef69fa	1069	Coils	Coil		323	343	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_31	5034f24961b6dcce8a84299b37ef69fa	1069	Coils	Coil		408	428	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_32	1a7af90d4d92001f04dba14e00298633	593	SUPERFAMILY	SSF101898		57	259	4.18E-13	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_26	de6c5fb0d5998cc41335ec20421afbd2	216	Gene3D	G3DSA:1.10.10.10		167	213	1.8E-4	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.276.O._10N.286.54.E4_4	b97690f2021aa25f2a3de9f5aa4cef0c	478	Pfam	PF13264	Domain of unknown function (DUF4055)	261	399	4.0E-9	T	28-04-2016	IPR025129	Domain of unknown function DUF4055		
Vibriophage_1.276.O._10N.286.54.E4_5	9b5129b191256e066c78e8d152673dd9	356	PIRSF	PIRSF034565		3	355	1.2E-106	T	28-04-2016	IPR017029	Putative phage head morphogenesis protein		
Vibriophage_1.276.O._10N.286.54.E4_5	9b5129b191256e066c78e8d152673dd9	356	Pfam	PF04233	Phage Mu protein F like protein	143	259	2.6E-5	T	28-04-2016	IPR006528	Phage head morphogenesis domain		
Vibriophage_1.276.O._10N.286.54.E4_35	2d2b06a5fd212cd0cf74cba7132df3e2	107	SUPERFAMILY	SSF46894		2	62	9.86E-9	T	28-04-2016	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355	
Vibriophage_1.276.O._10N.286.54.E4_35	2d2b06a5fd212cd0cf74cba7132df3e2	107	Pfam	PF00196	Bacterial regulatory proteins, luxR family	2	53	1.8E-6	T	28-04-2016	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355	
Vibriophage_1.276.O._10N.286.54.E4_35	2d2b06a5fd212cd0cf74cba7132df3e2	107	ProSiteProfiles	PS50043	LuxR-type HTH domain profile.	1	60	12.101	T	28-04-2016	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355	
Vibriophage_1.276.O._10N.286.54.E4_35	2d2b06a5fd212cd0cf74cba7132df3e2	107	Gene3D	G3DSA:1.10.10.10		2	62	4.5E-8	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.276.O._10N.286.54.E4_34	49fbd80b55f5cc1c6d86b79e7d30e80d	158	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	131	150	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_34	49fbd80b55f5cc1c6d86b79e7d30e80d	158	Coils	Coil		110	130	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_8	2909df58294d48380a941298120176fa	95	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	72	94	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_45	da302f084074b7157034457ba9efed2b	61	Coils	Coil		5	25	-	T	28-04-2016
Vibriophage_1.276.O._10N.286.54.E4_51	f6558aa9f70e239460cee8f878eb1f3b	118	Gene3D	G3DSA:3.30.1330.70		3	118	1.7E-32	T	28-04-2016	IPR008822	Crossover junction endodeoxyribonuclease, RusA-like	GO:0000287|GO:0006281|GO:0006310	
Vibriophage_1.276.O._10N.286.54.E4_51	f6558aa9f70e239460cee8f878eb1f3b	118	PIRSF	PIRSF001007		1	118	4.6E-37	T	28-04-2016	IPR016281	Crossover junction endodeoxyribonuclease, RusA	GO:0008821	
Vibriophage_1.276.O._10N.286.54.E4_51	f6558aa9f70e239460cee8f878eb1f3b	118	Pfam	PF05866	Endodeoxyribonuclease RusA	9	115	3.3E-19	T	28-04-2016	IPR008822	Crossover junction endodeoxyribonuclease, RusA-like	GO:0000287|GO:0006281|GO:0006310	
Vibriophage_1.276.O._10N.286.54.E4_51	f6558aa9f70e239460cee8f878eb1f3b	118	SUPERFAMILY	SSF103084		3	117	4.97E-26	T	28-04-2016	IPR008822	Crossover junction endodeoxyribonuclease, RusA-like	GO:0000287|GO:0006281|GO:0006310	
Vibriophage_1.276.O._10N.286.54.E4_49	54fd10effb79c0e8e109b089e273e6d9	281	Pfam	PF03837	RecT family	29	204	1.6E-38	T	28-04-2016	IPR018330	RecT family	GO:0003677|GO:0006259	
Vibriophage_1.276.O._10N.286.54.E4_49	54fd10effb79c0e8e109b089e273e6d9	281	TIGRFAM	TIGR00616	rect: recombinase, phage RecT family	31	197	3.5E-20	T	28-04-2016	IPR004590	DNA single-strand annealing protein RecT	GO:0003677|GO:0006259	
Vibriophage_1.276.O._10N.286.54.E4_47	6f529dcb8dfb8f3c48ca27c416617221	221	Gene3D	G3DSA:1.10.10.10		168	215	1.3E-5	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.276.O._10N.286.54.E4_40	5093000ea86b59ba08360d1525c43f24	152	Gene3D	G3DSA:1.10.530.40		2	139	1.3E-26	T	28-04-2016	IPR023347	Lysozyme domain	GO:0003796	
Vibriophage_1.276.O._10N.286.54.E4_40	5093000ea86b59ba08360d1525c43f24	152	SUPERFAMILY	SSF53955		1	144	5.12E-30	T	28-04-2016	IPR023346	Lysozyme-like domain		
Vibriophage_1.276.O._10N.286.54.E4_6	3f7dad3c25b1bffd67cb884e02f37532	261	SUPERFAMILY	SSF54171		180	227	5.1E-5	T	28-04-2016	IPR016177	DNA-binding domain	GO:0003677	
Vibriophage_1.276.O._10N.286.54.E4_37	fd3fa8b5ddf2070ba25bf4e554fc0962	270	SUPERFAMILY	SSF54171		191	233	7.19E-5	T	28-04-2016	IPR016177	DNA-binding domain	GO:0003677	
