Vibriophage_1.198.B._10N.286.54.F4_50	3e7dde3135e4bdd4f44c208cc533a9fe	128	SUPERFAMILY	SSF55166		3	126	7.45E-19	T	28-04-2016	IPR009045	Hedgehog signalling/DD-peptidase zinc-binding domain		
Vibriophage_1.198.B._10N.286.54.F4_50	3e7dde3135e4bdd4f44c208cc533a9fe	128	Pfam	PF13539	D-alanyl-D-alanine carboxypeptidase	56	126	2.8E-7	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	SUPERFAMILY	SSF52540		275	435	1.95E-15	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	SUPERFAMILY	SSF52540		172	244	1.95E-15	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	Pfam	PF00772	DnaB-like helicase N terminal domain	6	100	1.2E-11	T	28-04-2016	IPR007693	DNA helicase, DnaB-like, N-terminal	GO:0003678|GO:0005524|GO:0006260	
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	Gene3D	G3DSA:3.40.50.300		169	396	3.5E-19	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	Coils	Coil		449	453	-	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	Gene3D	G3DSA:1.10.860.10		6	101	1.9E-11	T	28-04-2016	IPR016136	DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal		
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	Pfam	PF03796	DnaB-like helicase C terminal domain	173	389	5.0E-19	T	28-04-2016	IPR007694	DNA helicase, DnaB-like, C-terminal	GO:0003678|GO:0005524|GO:0006260	
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	PANTHER	PTHR30153		2	375	3.1E-28	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	SUPERFAMILY	SSF48024		5	108	1.44E-16	T	28-04-2016	IPR007693	DNA helicase, DnaB-like, N-terminal	GO:0003678|GO:0005524|GO:0006260	
Vibriophage_1.198.B._10N.286.54.F4_70	60bc66fe41b1b11913d7bddde56b5282	453	ProSiteProfiles	PS51199	Superfamily 4 helicase domain profile.	167	384	21.026	T	28-04-2016	IPR007694	DNA helicase, DnaB-like, C-terminal	GO:0003678|GO:0005524|GO:0006260	
Vibriophage_1.198.B._10N.286.54.F4_49	719d1f16ace498070d7d2cd98ee903e7	50	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	10	29	-	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_10	ae454d01202c4332a28045646645671c	71	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_57	25cb7bf73fd8dd432832b75eb3c37bf2	152	SUPERFAMILY	SSF50249		24	152	2.34E-6	T	28-04-2016	IPR012340	Nucleic acid-binding, OB-fold		
Vibriophage_1.198.B._10N.286.54.F4_57	25cb7bf73fd8dd432832b75eb3c37bf2	152	Gene3D	G3DSA:2.40.50.140		15	130	0.001	T	28-04-2016	IPR012340	Nucleic acid-binding, OB-fold		
Vibriophage_1.198.B._10N.286.54.F4_61	676828b76147ece32fdf654771b143e5	134	Gene3D	G3DSA:3.30.1330.70		32	133	1.5E-13	T	28-04-2016	IPR008822	Crossover junction endodeoxyribonuclease, RusA-like	GO:0000287|GO:0006281|GO:0006310	
Vibriophage_1.198.B._10N.286.54.F4_61	676828b76147ece32fdf654771b143e5	134	SUPERFAMILY	SSF103084		27	133	2.88E-13	T	28-04-2016	IPR008822	Crossover junction endodeoxyribonuclease, RusA-like	GO:0000287|GO:0006281|GO:0006310	
Vibriophage_1.198.B._10N.286.54.F4_58	5045f07eb537663ae21b9fc0c7fdedc3	271	Pfam	PF09588	YqaJ-like viral recombinase domain	21	206	3.3E-18	T	28-04-2016	IPR019080	YqaJ viral recombinase		
Vibriophage_1.198.B._10N.286.54.F4_58	5045f07eb537663ae21b9fc0c7fdedc3	271	SUPERFAMILY	SSF52980		85	262	2.04E-29	T	28-04-2016	IPR011335	Restriction endonuclease  type II-like		
Vibriophage_1.198.B._10N.286.54.F4_58	5045f07eb537663ae21b9fc0c7fdedc3	271	Gene3D	G3DSA:3.90.320.10		7	39	3.3E-53	T	28-04-2016	IPR011604	Exonuclease, phage-type/RecB, C-terminal	GO:0003677|GO:0004518	
Vibriophage_1.198.B._10N.286.54.F4_58	5045f07eb537663ae21b9fc0c7fdedc3	271	Gene3D	G3DSA:3.90.320.10		82	268	3.3E-53	T	28-04-2016	IPR011604	Exonuclease, phage-type/RecB, C-terminal	GO:0003677|GO:0004518	
Vibriophage_1.198.B._10N.286.54.F4_43	859b80fd50b11c875f82b2c1992b5fa6	720	ProSiteProfiles	PS51688	Intramolecular chaperone auto-processing (ICA) domain profile.	584	719	10.581	T	28-04-2016	IPR030392	Intramolecular chaperone auto-processing domain		
Vibriophage_1.198.B._10N.286.54.F4_45	3f02c663b91ee9b56628ac61f54f628e	106	ProSiteProfiles	PS50043	LuxR-type HTH domain profile.	1	60	13.364	T	28-04-2016	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355	
Vibriophage_1.198.B._10N.286.54.F4_45	3f02c663b91ee9b56628ac61f54f628e	106	SUPERFAMILY	SSF46894		2	62	1.05E-8	T	28-04-2016	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355	
Vibriophage_1.198.B._10N.286.54.F4_45	3f02c663b91ee9b56628ac61f54f628e	106	Gene3D	G3DSA:1.10.10.10		2	62	2.6E-8	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.198.B._10N.286.54.F4_45	3f02c663b91ee9b56628ac61f54f628e	106	Pfam	PF00196	Bacterial regulatory proteins, luxR family	2	53	2.6E-6	T	28-04-2016	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355	
Vibriophage_1.198.B._10N.286.54.F4_37	7bb9b5797b5be55c467c599c7e20a02c	655	Coils	Coil		320	344	-	T	28-04-2016
Vibriophage_1.198.B._10N.286.54.F4_37	7bb9b5797b5be55c467c599c7e20a02c	655	Coils	Coil		403	423	-	T	28-04-2016
