Vibriophage_1.052.A._10N.286.46.C3_47	ee3a822e11115a32607d01660af702d0	131	SUPERFAMILY	SSF55166		6	131	1.96E-6	T	28-04-2016	IPR009045	Hedgehog signalling/DD-peptidase zinc-binding domain		
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	143	156	6.7E-16	T	28-04-2016	IPR001525	C-5 cytosine methyltransferase	GO:0008168	KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	2	18	6.7E-16	T	28-04-2016	IPR001525	C-5 cytosine methyltransferase	GO:0008168	KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	101	115	6.7E-16	T	28-04-2016	IPR001525	C-5 cytosine methyltransferase	GO:0008168	KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	ProSitePatterns	PS00094	C-5 cytosine-specific DNA methylases active site.	62	74	-	T	28-04-2016	IPR018117	DNA methylase, C-5 cytosine-specific, active site		KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	TIGRFAM	TIGR00675	dcm: DNA (cytosine-5-)-methyltransferase	3	196	8.5E-44	T	28-04-2016	IPR001525	C-5 cytosine methyltransferase	GO:0008168	KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	PANTHER	PTHR10629		1	158	2.7E-33	T	28-04-2016
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	ProSiteProfiles	PS51679	C-5 cytosine-specific DNA methylase (Dnmt) domain profile.	1	294	43.058	T	28-04-2016	IPR001525	C-5 cytosine methyltransferase	GO:0008168	KEGG: 00270+2.1.1.37
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	Gene3D	G3DSA:3.40.50.150		1	150	3.9E-48	T	28-04-2016	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	Gene3D	G3DSA:3.90.120.10		151	279	5.9E-15	T	28-04-2016
Vibriophage_1.052.A._10N.286.46.C3_70	6a0e332906243b5ebd1c673c63fe14c4	355	SUPERFAMILY	SSF53335		1	287	3.84E-66	T	28-04-2016	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
