Vibriophage_1.029.O._10N.261.55.A7_65	1a377ba8c93090c636f83a3be2205b64	185	SUPERFAMILY	SSF54060		22	124	1.17E-14	T	28-04-2016
Vibriophage_1.029.O._10N.261.55.A7_65	1a377ba8c93090c636f83a3be2205b64	185	Pfam	PF13392	HNH endonuclease	76	118	9.3E-9	T	28-04-2016	IPR003615	HNH nuclease		
Vibriophage_1.029.O._10N.261.55.A7_65	1a377ba8c93090c636f83a3be2205b64	185	SUPERFAMILY	SSF54171		129	169	6.41E-5	T	28-04-2016	IPR016177	DNA-binding domain	GO:0003677	
Vibriophage_1.029.O._10N.261.55.A7_4	0630b291263839f821b6cbe9b23523be	66	SMART	SM00530	Helix-turn-helix XRE-family like proteins	7	61	2.4E-5	T	28-04-2016	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565	
Vibriophage_1.029.O._10N.261.55.A7_4	0630b291263839f821b6cbe9b23523be	66	SUPERFAMILY	SSF47413		3	63	3.38E-10	T	28-04-2016	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677	
Vibriophage_1.029.O._10N.261.55.A7_4	0630b291263839f821b6cbe9b23523be	66	ProSiteProfiles	PS50943	Cro/C1-type HTH domain profile.	8	61	11.815	T	28-04-2016	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565	
Vibriophage_1.029.O._10N.261.55.A7_4	0630b291263839f821b6cbe9b23523be	66	Gene3D	G3DSA:1.10.260.40		4	64	2.3E-13	T	28-04-2016	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677	
Vibriophage_1.029.O._10N.261.55.A7_4	0630b291263839f821b6cbe9b23523be	66	Pfam	PF01381	Helix-turn-helix	8	59	2.6E-8	T	28-04-2016	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565	
Vibriophage_1.029.O._10N.261.55.A7_41	0df51cef161795cd7f91c8a3ee54e3fb	213	Pfam	PF11041	Protein of unknown function (DUF2612)	27	179	7.4E-22	T	28-04-2016	IPR021283	Protein of unknown function DUF2612		
Vibriophage_1.029.O._10N.261.55.A7_6	edb44a7278bf8a9e2e3679da4e5ad576	68	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	15	5.0	T	28-04-2016
Vibriophage_1.029.O._10N.261.55.A7_79	069ae399bb2e70abfd28c7ea8e2ab9e3	38	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	28-04-2016
Vibriophage_1.029.O._10N.261.55.A7_66	3a6ce64b2439b7342d8803867ddf7f0e	163	Pfam	PF05869	DNA N-6-adenine-methyltransferase (Dam)	7	162	1.9E-42	T	28-04-2016	IPR008593	DNA N-6-adenine-methyltransferase	GO:0003677|GO:0009007|GO:0032775	
Vibriophage_1.029.O._10N.261.55.A7_66	3a6ce64b2439b7342d8803867ddf7f0e	163	TIGRFAM	TIGR01712	phage_N6A_met: phage N-6-adenine-methyltransferase	6	162	2.1E-34	T	28-04-2016	IPR008593	DNA N-6-adenine-methyltransferase	GO:0003677|GO:0009007|GO:0032775	
Vibriophage_1.029.O._10N.261.55.A7_49	efcbe0aad5ef3fb48b3472a782575969	218	SUPERFAMILY	SSF52980		4	205	9.12E-29	T	28-04-2016	IPR011335	Restriction endonuclease  type II-like		
Vibriophage_1.029.O._10N.261.55.A7_49	efcbe0aad5ef3fb48b3472a782575969	218	Gene3D	G3DSA:3.90.320.10		2	212	2.1E-38	T	28-04-2016	IPR011604	Exonuclease, phage-type/RecB, C-terminal	GO:0003677|GO:0004518	
Vibriophage_1.029.O._10N.261.55.A7_49	efcbe0aad5ef3fb48b3472a782575969	218	Pfam	PF09588	YqaJ-like viral recombinase domain	12	161	1.2E-13	T	28-04-2016	IPR019080	YqaJ viral recombinase		
Vibriophage_1.029.O._10N.261.55.A7_23	76728c0377914e74c706b93768bbdf29	385	Coils	Coil		328	348	-	T	28-04-2016
Vibriophage_1.029.O._10N.261.55.A7_23	76728c0377914e74c706b93768bbdf29	385	Pfam	PF09979	Uncharacterized protein conserved in bacteria (DUF2213)	17	183	1.7E-49	T	28-04-2016	IPR016913	Uncharacterised conserved protein UCP029215		
Vibriophage_1.029.O._10N.261.55.A7_23	76728c0377914e74c706b93768bbdf29	385	PIRSF	PIRSF029215		3	379	1.3E-71	T	28-04-2016	IPR016913	Uncharacterised conserved protein UCP029215		
Vibriophage_1.029.O._10N.261.55.A7_23	76728c0377914e74c706b93768bbdf29	385	Coils	Coil		216	271	-	T	28-04-2016
Vibriophage_1.029.O._10N.261.55.A7_22	6db6a6bd5deac5a15ff47e2b296958a1	290	Pfam	PF04233	Phage Mu protein F like protein	148	220	2.8E-7	T	28-04-2016	IPR006528	Phage head morphogenesis domain		
Vibriophage_1.029.O._10N.261.55.A7_82	e10a44c92db8ca4b468f91698d885839	125	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	105	124	-	T	28-04-2016
