Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	Pfam	PF04466	Phage terminase large subunit	29	440	7.7E-47	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	PANTHER	PTHR39184:SF1		2	299	6.6E-43	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	PANTHER	PTHR39184:SF1		317	454	6.6E-43	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	PANTHER	PTHR39184		317	454	6.6E-43	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	TIGRFAM	TIGR01547	phage_term_2: phage terminase, large subunit, PBSX family	29	223	1.4E-43	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.213.O._10N.222.54.F10_2	34b24639a40691276a9ed7a894d9946d	461	PANTHER	PTHR39184		2	299	6.6E-43	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	Coils	Coil		502	522	-	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	TIGRFAM	TIGR01760	tape_meas_TP901: phage tail tape measure protein, TP901 family, core region	65	380	6.1E-29	T	28-04-2016	IPR010090	Phage tail tape measure protein		
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	Coils	Coil		466	486	-	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	Coils	Coil		544	587	-	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	Coils	Coil		665	685	-	T	28-04-2016
Vibriophage_1.213.O._10N.222.54.F10_29	adfb26700cfdd6628f1862ac594c0f5c	1346	Pfam	PF10145	Phage-related minor tail protein	104	287	2.4E-21	T	28-04-2016	IPR010090	Phage tail tape measure protein		
