Vibriophage_1.112.O._10N.286.46.B11_37	3e650db3e154c6843bd583491bb462b7	382	Pfam	PF11863	Protein of unknown function (DUF3383)	113	380	5.4E-21	T	28-04-2016	IPR021808	Bacteriophage rv5, Orf53		
Vibriophage_1.112.O._10N.286.46.B11_83	4cf99fca32d26d844ed877a99bd85666	115	Coils	Coil		7	27	-	T	28-04-2016
Vibriophage_1.112.O._10N.286.46.B11_83	4cf99fca32d26d844ed877a99bd85666	115	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	90	109	-	T	28-04-2016
Vibriophage_1.112.O._10N.286.46.B11_60	e8f51ae9c980c017adf65d8437618ac1	240	SUPERFAMILY	SSF53098		84	236	8.98E-16	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.112.O._10N.286.46.B11_60	e8f51ae9c980c017adf65d8437618ac1	240	Pfam	PF10108	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB	101	235	4.4E-9	T	28-04-2016	IPR019288	Predicted 3'-5' exonuclease, PolB-like		
Vibriophage_1.112.O._10N.286.46.B11_60	e8f51ae9c980c017adf65d8437618ac1	240	Gene3D	G3DSA:3.30.420.10		110	230	1.2E-7	T	28-04-2016	IPR012337	Ribonuclease H-like domain	GO:0003676	
Vibriophage_1.112.O._10N.286.46.B11_78	e5c760f952a66bcb1f7cbb79ff699b97	142	SUPERFAMILY	SSF103370		21	129	1.16E-9	T	28-04-2016	IPR008711	Recombinase NinB		
Vibriophage_1.112.O._10N.286.46.B11_78	e5c760f952a66bcb1f7cbb79ff699b97	142	Gene3D	G3DSA:1.10.3790.10		25	134	2.8E-16	T	28-04-2016	IPR008711	Recombinase NinB		
Vibriophage_1.112.O._10N.286.46.B11_78	e5c760f952a66bcb1f7cbb79ff699b97	142	ProDom	PD033929	YBCN ECS1616 SIMILAR 5'REGION ORF151 RUSA LAMBDOID DLP12 BACTERIOPHAGE PROPHAGE	41	141	6.0E-8	T	28-04-2016
Vibriophage_1.112.O._10N.286.46.B11_28	f74591f71b95a72db1a06f9097378a2c	290	Pfam	PF04233	Phage Mu protein F like protein	148	275	1.1E-6	T	28-04-2016	IPR006528	Phage head morphogenesis domain		
