Vibriophage_1.063.O._10N.261.45.C7_42	712c8cfd6369bd72647e3e44b121b7ec	104	Pfam	PF00550	Phosphopantetheine attachment site	14	75	7.0E-8	T	28-04-2016	IPR009081	Acyl carrier protein-like		
Vibriophage_1.063.O._10N.261.45.C7_42	712c8cfd6369bd72647e3e44b121b7ec	104	Gene3D	G3DSA:1.10.1200.10		11	80	1.9E-13	T	28-04-2016	IPR009081	Acyl carrier protein-like		
Vibriophage_1.063.O._10N.261.45.C7_42	712c8cfd6369bd72647e3e44b121b7ec	104	ProSiteProfiles	PS50075	Acyl carrier protein phosphopantetheine domain profile.	11	79	11.196	T	28-04-2016	IPR009081	Acyl carrier protein-like		
Vibriophage_1.063.O._10N.261.45.C7_42	712c8cfd6369bd72647e3e44b121b7ec	104	SUPERFAMILY	SSF47336		10	82	8.64E-12	T	28-04-2016	IPR009081	Acyl carrier protein-like		
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	SUPERFAMILY	SSF48168		10	207	6.54E-34	T	28-04-2016	IPR008926	Ribonucleotide reductase R1 subunit, N-terminal		KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227|UniPathway: UPA00326
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	TIGRFAM	TIGR02506	NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit	137	745	3.7E-127	T	28-04-2016	IPR013346	Ribonucleotide reductase, class I , alpha subunit	GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227|UniPathway: UPA00326
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573		470	743	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	ProSiteProfiles	PS51161	ATP-cone domain profile.	4	89	13.053	T	28-04-2016	IPR005144	ATP-cone domain		
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	Pfam	PF02867	Ribonucleotide reductase, barrel domain	213	741	4.9E-87	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	Gene3D	G3DSA:3.20.70.20		175	331	4.0E-24	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	Gene3D	G3DSA:3.20.70.20		405	570	4.0E-24	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	SUPERFAMILY	SSF51998		211	765	6.41E-112	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573:SF17		5	358	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573:SF17		470	743	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	Pfam	PF00317	Ribonucleotide reductase, all-alpha domain	133	206	1.6E-6	T	28-04-2016	IPR013509	Ribonucleotide reductase large subunit, N-terminal	GO:0004748|GO:0005524|GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227|UniPathway: UPA00326
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PRINTS	PR01183	Ribonucleotide reductase large chain signature	484	507	1.45E-17	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PRINTS	PR01183	Ribonucleotide reductase large chain signature	522	544	1.45E-17	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PRINTS	PR01183	Ribonucleotide reductase large chain signature	621	648	1.45E-17	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PRINTS	PR01183	Ribonucleotide reductase large chain signature	550	573	1.45E-17	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PRINTS	PR01183	Ribonucleotide reductase large chain signature	438	449	1.45E-17	T	28-04-2016	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114	KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	Coils	Coil		766	766	-	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573:SF17		383	454	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573		5	358	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_162	4d83927ba836055f897f622394d6e40f	766	PANTHER	PTHR11573		383	454	9.3E-111	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_193	77fddc006805504b11649024972c9527	196	Gene3D	G3DSA:3.40.50.1000		65	195	2.2E-9	T	28-04-2016	IPR023214	HAD-like domain		
Vibriophage_1.063.O._10N.261.45.C7_193	77fddc006805504b11649024972c9527	196	Pfam	PF06941	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	5	191	3.4E-5	T	28-04-2016	IPR010708	5'(3')-deoxyribonucleotidase	GO:0008253|GO:0009264	KEGG: 00051+3.1.3.-|KEGG: 00332+3.1.3.-|KEGG: 00565+3.1.3.-|KEGG: 00600+3.1.3.-|KEGG: 00730+3.1.3.-|KEGG: 00740+3.1.3.-|KEGG: 00760+3.1.3.-|Reactome: REACT_1698
Vibriophage_1.063.O._10N.261.45.C7_193	77fddc006805504b11649024972c9527	196	SUPERFAMILY	SSF56784		4	195	3.78E-6	T	28-04-2016	IPR023214	HAD-like domain		
Vibriophage_1.063.O._10N.261.45.C7_142	6e1cc97cfdd61eb55d3c0c12b016b73d	546	PANTHER	PTHR11098:SF2		10	328	2.3E-91	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_142	6e1cc97cfdd61eb55d3c0c12b016b73d	546	PANTHER	PTHR11098:SF2		389	546	2.3E-91	T	28-04-2016
Vibriophage_1.063.O._10N.261.45.C7_142	6e1cc97cfdd61eb55d3c0c12b016b73d	546	SUPERFAMILY	SSF51690		183	349	8.63E-27	T	28-04-2016	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0004514|GO:0009435	KEGG: 00760+6.3.4.21|MetaCyc: PWY-5381|Reactome: REACT_11193|UniPathway: UPA00253
Vibriophage_1.063.O._10N.261.45.C7_142	6e1cc97cfdd61eb55d3c0c12b016b73d	546	SUPERFAMILY	SSF51690		411	545	8.63E-27	T	28-04-2016	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0004514|GO:0009435	KEGG: 00760+6.3.4.21|MetaCyc: PWY-5381|Reactome: REACT_11193|UniPathway: UPA00253
Vibriophage_1.063.O._10N.261.45.C7_142	6e1cc97cfdd61eb55d3c0c12b016b73d	546	PANTHER	PTHR11098		10	328	2.3E-91	T	28-04-2016	IPR007229	Nicotinate phosphoribosyltransferase family		KEGG: 00760+6.3.4.21|MetaCyc: PWY-5381|UniPathway: UPA00253
